Timestamp(ms),Current(uA),D0-D7
1053430,112558.656,11111111
1053440,107155.719,11111111
1053450,108612.023,11111111
1053460,110179.758,11111111
1053470,111541.484,11111111
1053480,107913.188,11111111
1053490,110332.227,11111111
1053500,111633.195,11111111
1053510,104402.430,11111111
1053520,106848.148,11111111
1053530,109501.555,11111111
1053540,111330.344,11111111
1053550,110320.984,11111111
1053560,109167.930,11111111
1053570,109341.055,11111111
1053580,106085.836,11111111
1053590,103381.344,11111111
1053600,108381.188,11111111
1053610,111882.297,11111111
1053620,112486.750,11111111
1053630,109815.289,11111111
1053640,111354.172,11111111
1053650,109599.805,11111111
1053660,108288.086,11111111
1053670,111223.359,11111111
1053680,112270.156,11111111
1053690,111781.578,11111111
1053700,110894.211,11111111
1053710,110010.063,11111111
1053720,108177.602,11111111
1053730,107972.203,11111111
1053740,109934.602,11111111
1053750,111361.844,11111111
1053760,111739.680,11111111
1053770,109693.133,11111111
1053780,108559.484,11111111
1053790,106998.992,11111111
1053800,105843.430,11111111
1053810,108125.742,11111111
1053820,109101.516,11111111
1053830,111664.133,11111111
1053840,109265.422,11111111
1053850,107287.992,11111111
1053860,111926.828,11111111
1053870,108136.328,11111111
1053880,109211.594,11111111
1053890,110825.898,11111111
1053900,111771.820,11111111
1053910,109562.000,11111111
1053920,110267.844,11111111
1053930,110354.422,11111111
1053940,107295.773,11111111
1053950,106552.992,11111111
1053960,107561.719,11111111
1053970,108140.672,11111111
1053980,106922.758,11111111
1053990,107209.430,11111111
1054000,107393.563,11111111
1054010,105587.719,11111111
1054020,103022.570,11111111
1054030,104958.125,11111111
1054040,110173.625,11111111
1054050,108308.555,11111111
1054060,106762.047,11111111
1054070,107413.336,11111111
1054080,110063.469,11111111
1054090,132322.938,11111111
1054100,143097.297,11111111
1054110,146680.406,11111111
1054120,147700.953,11111111
1054130,149797.047,11111111
1054140,121752.680,11111111
1054150,112101.039,11111111
1054160,113013.828,11111111
1054170,112483.609,11111111
1054180,111998.211,11111111
1054190,113486.102,11111111
1054200,107987.320,11111111
1054210,107130.219,11111111
1054220,105102.281,11111111
1054230,111015.578,11111111
1054240,121921.063,11111111
1054250,113447.648,11111111
1054260,109053.344,11111111
1054270,108812.672,11111111
1054280,110983.164,11111111
1054290,110126.758,11111111
1054300,109355.477,11111111
1054310,109440.258,11111111
1054320,109394.359,11111111
1054330,103888.016,11111111
1054340,108112.781,11111111
1054350,111376.922,11111111
1054360,111238.383,11111111
1054370,108141.188,11111111
1054380,108931.828,11111111
1054390,113432.242,11111111
1054400,109423.688,11111111
1054410,110312.867,11111111
1054420,112056.148,11111111
1054430,111010.773,11111111
1054440,110004.516,11111111
1054450,109745.859,11111111
1054460,109214.641,11111111
1054470,108887.859,11111111
1054480,109559.336,11111111
1054490,111981.680,11111111
1054500,112683.844,11111111
1054510,111229.938,11111111
1054520,112005.070,11111111
1054530,107935.961,11111111
1054540,107751.547,11111111
1054550,110815.117,11111111
1054560,110548.563,11111111
1054570,107950.313,11111111
1054580,109664.195,11111111
1054590,110485.438,11111111
1054600,106820.695,11111111
1054610,104573.242,11111111
1054620,107139.508,11111111
1054630,112326.023,11111111
1054640,111087.203,11111111
1054650,110274.836,11111111
1054660,111266.141,11111111
1054670,106941.406,11111111
1054680,109084.508,11111111
1054690,111366.234,11111111
1054700,112008.273,11111111
1054710,110244.063,11111111
1054720,110194.008,11111111
1054730,110023.906,11111111
1054740,107921.711,11111111
1054750,108205.844,11111111
1054760,109035.047,11111111
1054770,109739.680,11111111
1054780,111138.289,11111111
1054790,108921.617,11111111
1054800,112654.273,11111111
1054810,105726.477,11111111
1054820,106133.188,11111111
1054830,107568.211,11111111
1054840,112523.203,11111111
1054850,111044.250,11111111
1054860,108670.328,11111111
1054870,107682.969,11111111
1054880,112776.344,11111111
1054890,107704.531,11111111
1054900,109631.102,11111111
1054910,112858.602,11111111
1054920,112260.688,11111111
1054930,110535.844,11111111
1054940,111129.820,11111111
1054950,119294.086,11111111
1054960,138619.109,11111111
1054970,143525.828,11111111
1054980,148569.453,11111111
1054990,147623.906,11111111
1055000,149149.313,11111111
1055010,123300.664,11111111
1055020,114537.680,11111111
1055030,112472.617,11111111
1055040,111031.672,11111111
1055050,109788.172,11111111
1055060,113678.516,11111111
1055070,105827.781,11111111
1055080,105012.398,11111111
1055090,106488.500,11111111
1055100,111104.375,11111111
1055110,109506.813,11111111
1055120,107638.813,11111111
1055130,106890.023,11111111
1055140,108576.945,11111111
1055150,104630.875,11111111
1055160,107504.797,11111111
1055170,109875.547,11111111
1055180,111398.758,11111111
1055190,109593.164,11111111
1055200,110215.180,11111111
1055210,110138.469,11111111
1055220,107193.680,11111111
1055230,107660.336,11111111
1055240,109406.367,11111111
1055250,109457.047,11111111
1055260,108913.430,11111111
1055270,108630.945,11111111
1055280,107906.789,11111111
1055290,105607.102,11111111
1055300,105476.008,11111111
1055310,107764.531,11111111
1055320,110722.766,11111111
1055330,109451.602,11111111
1055340,107087.656,11111111
1055350,107683.766,11111111
1055360,111151.875,11111111
1055370,105298.344,11111111
1055380,104378.242,11111111
1055390,107249.555,11111111
1055400,112224.516,11111111
1055410,110558.094,11111111
1055420,110636.891,11111111
1055430,111740.125,11111111
1055440,109080.891,11111111
1055450,109846.922,11111111
1055460,112050.789,11111111
1055470,111830.930,11111111
1055480,111497.195,11111111
1055490,108991.328,11111111
1055500,111560.984,11111111
1055510,107576.375,11111111
1055520,108495.102,11111111
1055530,109164.227,11111111
1055540,110187.523,11111111
1055550,108676.297,11111111
1055560,108584.602,11111111
1055570,108518.086,11111111
1055580,109466.953,11111111
1055590,105373.680,11111111
1055600,109869.203,11111111
1055610,110808.641,11111111
1055620,110790.102,11111111
1055630,109288.016,11111111
1055640,108145.836,11111111
1055650,112253.594,11111111
1055660,107956.336,11111111
1055670,108609.188,11111111
1055680,111359.188,11111111
1055690,112622.758,11111111
1055700,110540.953,11111111
1055710,109911.109,11111111
1055720,112491.047,11111111
1055730,133872.625,11111111
1055740,143719.172,11111111
1055750,146244.781,11111111
1055760,148335.000,11111111
1055770,149510.766,11111111
1055780,124404.094,11111111
1055790,113146.125,11111111
1055800,109858.898,11111111
1055810,109254.031,11111111
1055820,109935.984,11111111
1055830,108765.477,11111111
1055840,108000.930,11111111
1055850,106840.109,11111111
1055860,109357.523,11111111
1055870,109259.125,11111111
1055880,109505.594,11111111
1055890,108694.938,11111111
1055900,108168.563,11111111
1055910,110430.461,11111111
1055920,106744.102,11111111
1055930,108657.961,11111111
1055940,111852.094,11111111
1055950,112455.391,11111111
1055960,110928.594,11111111
1055970,112844.563,11111111
1055980,108367.313,11111111
1055990,109366.898,11111111
1056000,110825.828,11111111
1056010,110026.516,11111111
1056020,108368.109,11111111
1056030,107474.172,11111111
1056040,112927.453,11111111
1056050,105338.063,11111111
1056060,107724.531,11111111
1056070,110285.094,11111111
1056080,110533.828,11111111
1056090,110479.273,11111111
1056100,110078.836,11111111
1056110,109387.227,11111111
1056120,106567.469,11111111
1056130,106603.313,11111111
1056140,107205.383,11111111
1056150,108783.234,11111111
1056160,109579.195,11111111
1056170,110106.922,11111111
1056180,110939.625,11111111
1056190,109494.672,11111111
1056200,107795.617,11111111
1056210,110363.523,11111111
1056220,112438.938,11111111
1056230,112001.281,11111111
1056240,110957.430,11111111
1056250,113455.383,11111111
1056260,106755.836,11111111
1056270,107894.852,11111111
1056280,110709.445,11111111
1056290,110421.383,11111111
1056300,107217.570,11111111
1056310,107552.078,11111111
1056320,107398.438,11111111
1056330,104445.883,11111111
1056340,104425.414,11111111
1056350,104761.195,11111111
1056360,106048.828,11111111
1056370,109208.344,11111111
1056380,108493.469,11111111
1056390,107862.734,11111111
1056400,107230.836,11111111
1056410,103910.266,11111111
1056420,104656.250,11111111
1056430,108189.047,11111111
1056440,110277.547,11111111
1056450,109104.195,11111111
1056460,109718.625,11111111
1056470,114336.992,11111111
1056480,134538.219,11111111
1056490,141309.125,11111111
1056500,145449.000,11111111
1056510,147348.250,11111111
1056520,147933.781,11111111
1056530,125797.078,11111111
1056540,114098.844,11111111
1056550,113843.227,11111111
1056560,113475.586,11111111
1056570,111216.914,11111111
1056580,111141.398,11111111
1056590,110195.188,11111111
1056600,106812.633,11111111
1056610,108069.922,11111111
1056620,109368.172,11111111
1056630,111789.625,11111111
1056640,111304.391,11111111
1056650,109404.758,11111111
1056660,111041.008,11111111
1056670,109315.867,11111111
1056680,107368.625,11111111
1056690,111184.945,11111111
1056700,112716.328,11111111
1056710,110844.461,11111111
1056720,111019.688,11111111
1056730,113795.547,11111111
1056740,109310.797,11111111
1056750,108928.992,11111111
1056760,110679.352,11111111
1056770,111831.742,11111111
1056780,110135.055,11111111
1056790,109217.945,11111111
1056800,108523.633,11111111
1056810,106347.914,11111111
1056820,109987.391,11111111
1056830,111660.242,11111111
1056840,112755.914,11111111
1056850,109935.813,11111111
1056860,108778.336,11111111
1056870,107653.586,11111111
1056880,104336.578,11111111
1056890,108485.469,11111111
1056900,110756.570,11111111
1056910,110597.227,11111111
1056920,108480.102,11111111
1056930,106218.453,11111111
1056940,111673.078,11111111
1056950,107856.344,11111111
1056960,109177.172,11111111
1056970,111107.070,11111111
1056980,111722.930,11111111
1056990,110955.555,11111111
1057000,111740.938,11111111
1057010,110787.242,11111111
1057020,108438.070,11111111
1057030,110949.672,11111111
1057040,111591.625,11111111
1057050,110856.555,11111111
1057060,111427.789,11111111
1057070,113210.102,11111111
1057080,108928.320,11111111
1057090,110222.570,11111111
1057100,112598.172,11111111
1057110,109490.367,11111111
1057120,107131.258,11111111
1057130,109255.469,11111111
1057140,108866.539,11111111
1057150,105050.891,11111111
1057160,105315.586,11111111
1057170,107889.594,11111111
1057180,108558.656,11111111
1057190,111580.828,11111111
1057200,111177.508,11111111
1057210,112236.938,11111111
1057220,131190.203,11111111
1057230,140503.797,11111111
1057240,145540.625,11111111
1057250,148333.766,11111111
1057260,147465.563,11111111
1057270,132782.313,11111111
1057280,116121.156,11111111
1057290,113910.820,11111111
1057300,113099.781,11111111
1057310,109550.523,11111111
1057320,110965.055,11111111
1057330,106174.711,11111111
1057340,106934.813,11111111
1057350,110156.922,11111111
1057360,109454.414,11111111
1057370,108484.211,11111111
1057380,107221.625,11111111
1057390,106981.531,11111111
1057400,110742.586,11111111
1057410,107094.172,11111111
1057420,107572.641,11111111
1057430,109170.820,11111111
1057440,109347.844,11111111
1057450,109751.070,11111111
1057460,109084.422,11111111
1057470,113352.297,11111111
1057480,109000.570,11111111
1057490,110048.039,11111111
1057500,112724.141,11111111
1057510,112212.797,11111111
1057520,109017.516,11111111
1057530,109069.742,11111111
1057540,106870.656,11111111
1057550,106609.570,11111111
1057560,108518.750,11111111
1057570,112161.422,11111111
1057580,109147.703,11111111
1057590,109771.398,11111111
1057600,108222.648,11111111
1057610,106373.508,11111111
1057620,108307.602,11111111
1057630,106321.836,11111111
1057640,106958.406,11111111
1057650,106416.727,11111111
1057660,107057.484,11111111
1057670,106411.016,11111111
1057680,104857.969,11111111
1057690,103583.727,11111111
1057700,105444.805,11111111
1057710,108943.406,11111111
1057720,109687.383,11111111
1057730,108679.328,11111111
1057740,106807.125,11111111
1057750,102052.391,11111111
1057760,100576.695,11111111
1057770,101908.703,11111111
1057780,103860.836,11111111
1057790,107446.859,11111111
1057800,109628.383,11111111
1057810,108719.531,11111111
1057820,109537.125,11111111
1057830,107681.195,11111111
1057840,106179.570,11111111
1057850,108706.789,11111111
1057860,110105.539,11111111
1057870,109614.906,11111111
1057880,108276.656,11111111
1057890,109591.727,11111111
1057900,108165.688,11111111
1057910,105448.242,11111111
1057920,105552.547,11111111
1057930,107988.859,11111111
1057940,109051.695,11111111
1057950,105387.602,11111111
1057960,108911.719,11111111
1057970,110303.516,11111111
1057980,128313.250,11111111
1057990,138594.203,11111111
1058000,144406.547,11111111
1058010,145137.766,11111111
1058020,146064.859,11111111
1058030,131401.031,11111111
1058040,114266.477,11111111
1058050,111006.727,11111111
1058060,112899.367,11111111
1058070,109184.375,11111111
1058080,110215.883,11111111
1058090,107455.313,11111111
1058100,108310.695,11111111
1058110,109147.531,11111111
1058120,112072.281,11111111
1058130,108250.773,11111111
1058140,109197.422,11111111
1058150,111329.555,11111111
1058160,104688.766,11111111
1058170,106999.070,11111111
1058180,108170.758,11111111
1058190,109620.117,11111111
1058200,109841.875,11111111
1058210,107245.438,11111111
1058220,108622.766,11111111
1058230,108275.070,11111111
1058240,107364.914,11111111
1058250,108553.328,11111111
1058260,110221.250,11111111
1058270,109258.609,11111111
1058280,109761.148,11111111
1058290,108832.602,11111111
1058300,108811.211,11111111
1058310,108723.938,11111111
1058320,109318.766,11111111
1058330,111287.586,11111111
1058340,109254.344,11111111
1058350,108190.727,11111111
1058360,109555.297,11111111
1058370,105511.969,11111111
1058380,108551.641,11111111
1058390,107936.266,11111111
1058400,109602.195,11111111
1058410,106821.867,11111111
1058420,106375.539,11111111
1058430,110917.805,11111111
1058440,104068.094,11111111
1058450,103995.063,11111111
1058460,107326.172,11111111
1058470,108812.625,11111111
1058480,109803.711,11111111
1058490,109057.680,11111111
1058500,109816.383,11111111
1058510,108090.211,11111111
1058520,107459.313,11111111
1058530,108504.953,11111111
1058540,111276.273,11111111
1058550,109908.914,11111111
1058560,109902.031,11111111
1058570,110502.258,11111111
1058580,106927.883,11111111
1058590,109587.055,11111111
1058600,111112.711,11111111
1058610,111731.719,11111111
1058620,110671.719,11111111
1058630,109535.383,11111111
1058640,108569.750,11111111
1058650,105215.914,11111111
1058660,108105.859,11111111
1058670,109079.555,11111111
1058680,110631.031,11111111
1058690,107579.750,11111111
1058700,107239.477,11111111
1058710,109372.883,11111111
1058720,121662.422,11111111
1058730,138422.828,11111111
1058740,142748.594,11111111
1058750,146350.953,11111111
1058760,145027.719,11111111
1058770,137555.000,11111111
1058780,114315.508,11111111
1058790,111019.375,11111111
1058800,111310.422,11111111
1058810,108592.984,11111111
1058820,110873.844,11111111
1058830,109054.000,11111111
1058840,110096.461,11111111
1058850,111093.992,11111111
1058860,111251.070,11111111
1058870,111818.414,11111111
1058880,111168.172,11111111
1058890,111899.758,11111111
1058900,107147.242,11111111
1058910,108612.813,11111111
1058920,108921.609,11111111
1058930,111653.227,11111111
1058940,109935.039,11111111
1058950,108674.531,11111111
1058960,107723.609,11111111
1058970,102548.469,11111111
1058980,108302.516,11111111
1058990,110476.703,11111111
1059000,111440.844,11111111
1059010,109711.688,11111111
1059020,110601.016,11111111
1059030,108772.813,11111111
1059040,108281.820,11111111
1059050,110046.680,11111111
1059060,113394.844,11111111
1059070,109951.906,11111111
1059080,110913.484,11111111
1059090,111869.750,11111111
1059100,108584.922,11111111
1059110,108757.789,11111111
1059120,112198.141,11111111
1059130,112721.000,11111111
1059140,111269.789,11111111
1059150,111806.836,11111111
1059160,111033.500,11111111
1059170,107391.992,11111111
1059180,108454.219,11111111
1059190,110204.547,11111111
1059200,111220.023,11111111
1059210,107729.305,11111111
1059220,107520.555,11111111
1059230,106889.781,11111111
1059240,106430.891,11111111
1059250,108042.719,11111111
1059260,110646.813,11111111
1059270,113329.125,11111111
1059280,111697.438,11111111
1059290,111711.492,11111111
1059300,113693.742,11111111
1059310,108829.180,11111111
1059320,110587.125,11111111
1059330,112624.758,11111111
1059340,110355.273,11111111
1059350,108180.328,11111111
1059360,111152.273,11111111
1059370,109543.758,11111111
1059380,107692.430,11111111
1059390,107872.484,11111111
1059400,112041.195,11111111
1059410,110554.445,11111111
1059420,108724.477,11111111
1059430,110385.531,11111111
1059440,115926.078,11111111
1059450,136798.703,11111111
1059460,142764.250,11111111
1059470,146143.516,11111111
1059480,147429.266,11111111
1059490,148117.000,11111111
1059500,117717.297,11111111
1059510,110580.289,11111111
1059520,112339.055,11111111
1059530,110972.367,11111111
1059540,109863.141,11111111
1059550,109095.523,11111111
1059560,107611.539,11111111
1059570,110091.172,11111111
1059580,112099.438,11111111
1059590,111046.242,11111111
1059600,111097.492,11111111
1059610,113395.867,11111111
1059620,109076.109,11111111
1059630,109020.203,11111111
1059640,110880.891,11111111
1059650,113911.859,11111111
1059660,110436.672,11111111
1059670,108795.570,11111111
1059680,111754.609,11111111
1059690,105671.844,11111111
1059700,106922.820,11111111
1059710,108727.547,11111111
1059720,109440.898,11111111
1059730,109684.695,11111111
1059740,107749.273,11111111
1059750,108349.313,11111111
1059760,108269.117,11111111
1059770,107948.445,11111111
1059780,110231.820,11111111
1059790,113854.875,11111111
1059800,111827.172,11111111
1059810,110404.352,11111111
1059820,108074.883,11111111
1059830,104221.586,11111111
1059840,107602.703,11111111
1059850,110680.133,11111111
1059860,111574.375,11111111
1059870,109290.281,11111111
1059880,109710.172,11111111
1059890,109035.625,11111111
1059900,107122.477,11111111
1059910,109620.586,11111111
1059920,108719.453,11111111
1059930,108067.391,11111111
1059940,107305.672,11111111
1059950,105506.516,11111111
1059960,105715.875,11111111
1059970,103990.766,11111111
1059980,105423.313,11111111
1059990,106331.281,11111111
1060000,108226.070,11111111
1060010,109506.719,11111111
1060020,110369.891,11111111
1060030,111332.977,11111111
1060040,108149.750,11111111
1060050,110812.016,11111111
1060060,112361.000,11111111
1060070,111429.219,11111111
1060080,111237.609,11111111
1060090,113928.867,11111111
1060100,109642.094,11111111
1060110,109228.766,11111111
1060120,110779.359,11111111
1060130,112037.867,11111111
1060140,110483.219,11111111
1060150,110316.789,11111111
1060160,123631.055,11111111
1060170,139507.250,11111111
1060180,145041.125,11111111
1060190,148633.922,11111111
1060200,146122.438,11111111
1060210,138850.063,11111111
1060220,114708.719,11111111
1060230,111664.016,11111111
1060240,110622.148,11111111
1060250,108421.547,11111111
1060260,107572.133,11111111
1060270,111112.664,11111111
1060280,107821.078,11111111
1060290,109860.133,11111111
1060300,112159.438,11111111
1060310,112565.602,11111111
1060320,110984.680,11111111
1060330,112209.844,11111111
1060340,109049.625,11111111
1060350,108629.938,11111111
1060360,108604.680,11111111
1060370,112067.820,11111111
1060380,109037.125,11111111
1060390,108383.727,11111111
1060400,109878.781,11111111
1060410,108170.352,11111111
1060420,108769.961,11111111
1060430,110428.320,11111111
1060440,112597.531,11111111
1060450,106761.523,11111111
1060460,107394.406,11111111
1060470,106488.820,11111111
1060480,106223.359,11111111
1060490,105616.148,11111111
1060500,106110.156,11111111
1060510,109914.430,11111111
1060520,109837.078,11111111
1060530,109486.102,11111111
1060540,111998.961,11111111
1060550,107997.008,11111111
1060560,108619.586,11111111
1060570,111845.297,11111111
1060580,112096.711,11111111
1060590,111060.625,11111111
1060600,110735.547,11111111
1060610,107406.398,11111111
1060620,106779.000,11111111
1060630,110733.555,11111111
1060640,112940.906,11111111
1060650,110960.688,11111111
1060660,110948.523,11111111
1060670,108556.375,11111111
1060680,108684.523,11111111
1060690,108836.547,11111111
1060700,110665.352,11111111
1060710,109189.922,11111111
1060720,106694.086,11111111
1060730,109340.305,11111111
1060740,107206.961,11111111
1060750,105000.094,11111111
1060760,108378.492,11111111
1060770,109346.070,11111111
1060780,113102.539,11111111
1060790,110868.711,11111111
1060800,110809.000,11111111
1060810,110931.633,11111111
1060820,108685.523,11111111
1060830,110523.563,11111111
1060840,111609.156,11111111
1060850,112650.930,11111111
1060860,111928.211,11111111
1060870,114609.484,11111111
1060880,131758.156,11111111
1060890,143036.406,11111111
1060900,144750.594,11111111
1060910,147468.094,11111111
1060920,147596.641,11111111
1060930,123764.898,11111111
1060940,114061.531,11111111
1060950,110442.531,11111111
1060960,110010.898,11111111
1060970,110130.406,11111111
1060980,107342.508,11111111
1060990,110213.797,11111111
1061000,106696.547,11111111
1061010,105428.188,11111111
1061020,106649.922,11111111
1061030,109202.453,11111111
1061040,109113.516,11111111
1061050,109338.258,11111111
1061060,112679.250,11111111
1061070,106369.516,11111111
1061080,108896.406,11111111
1061090,110216.141,11111111
1061100,110952.953,11111111
1061110,108456.383,11111111
1061120,107984.984,11111111
1061130,107610.328,11111111
1061140,108394.125,11111111
1061150,109333.414,11111111
1061160,112264.750,11111111
1061170,109949.297,11111111
1061180,110886.477,11111111
1061190,112435.617,11111111
1061200,107128.328,11111111
1061210,106448.742,11111111
1061220,108988.055,11111111
1061230,110177.664,11111111
1061240,107407.711,11111111
1061250,106369.844,11111111
1061260,107534.078,11111111
1061270,108464.125,11111111
1061280,105360.734,11111111
1061290,108250.461,11111111
1061300,111915.602,11111111
1061310,112567.242,11111111
1061320,111828.469,11111111
1061330,112045.477,11111111
1061340,108900.000,11111111
1061350,108709.680,11111111
1061360,110290.820,11111111
1061370,112494.203,11111111
1061380,111191.734,11111111
1061390,109819.570,11111111
1061400,111792.297,11111111
1061410,107494.141,11111111
1061420,110149.352,11111111
1061430,110430.328,11111111
1061440,111243.125,11111111
1061450,108696.352,11111111
1061460,107832.398,11111111
1061470,107778.266,11111111
1061480,106410.617,11111111
1061490,108110.219,11111111
1061500,109052.273,11111111
1061510,111975.922,11111111
1061520,109520.969,11111111
1061530,108077.328,11111111
1061540,107571.664,11111111
1061550,107108.586,11111111
1061560,110482.031,11111111
1061570,111871.758,11111111
1061580,112460.188,11111111
1061590,112035.375,11111111
1061600,113507.594,11111111
1061610,132434.938,11111111
1061620,141049.188,11111111
1061630,146872.203,11111111
1061640,145831.578,11111111
1061650,150122.578,11111111
1061660,127063.430,11111111
1061670,114575.289,11111111
1061680,114146.219,11111111
1061690,112525.727,11111111
1061700,111068.969,11111111
1061710,112491.914,11111111
1061720,108132.492,11111111
1061730,107494.758,11111111
1061740,108912.953,11111111
1061750,110814.258,11111111
1061760,110819.703,11111111
1061770,110017.227,11111111
1061780,108497.961,11111111
1061790,108460.805,11111111
1061800,107217.984,11111111
1061810,108977.906,11111111
1061820,111048.727,11111111
1061830,113493.383,11111111
1061840,111568.344,11111111
1061850,111432.898,11111111
1061860,113728.297,11111111
1061870,108757.422,11111111
1061880,109573.063,11111111
1061890,110436.484,11111111
1061900,110547.547,11111111
1061910,110333.578,11111111
1061920,109540.445,11111111
1061930,108819.367,11111111
1061940,106753.727,11111111
1061950,107422.219,11111111
1061960,108854.602,11111111
1061970,110953.594,11111111
1061980,108958.742,11111111
1061990,109494.055,11111111
1062000,106908.039,11111111
1062010,106245.141,11111111
1062020,105699.188,11111111
1062030,108321.688,11111111
1062040,108065.219,11111111
1062050,112142.953,11111111
1062060,110912.578,11111111
1062070,110658.430,11111111
1062080,109856.609,11111111
1062090,109516.016,11111111
1062100,111125.641,11111111
1062110,113695.797,11111111
1062120,111912.828,11111111
1062130,110013.867,11111111
1062140,113590.852,11111111
1062150,108424.992,11111111
1062160,109535.539,11111111
1062170,112405.984,11111111
1062180,111485.695,11111111
1062190,109576.594,11111111
1062200,110570.953,11111111
1062210,105734.250,11111111
1062220,107249.266,11111111
1062230,108174.766,11111111
1062240,108589.266,11111111
1062250,106247.625,11111111
1062260,108186.219,11111111
1062270,106492.930,11111111
1062280,106187.031,11111111
1062290,103756.563,11111111
1062300,105186.000,11111111
1062310,109617.477,11111111
1062320,111451.805,11111111
1062330,109440.633,11111111
1062340,110171.063,11111111
1062350,126049.727,11111111
1062360,139251.219,11111111
1062370,143352.266,11111111
1062380,146857.594,11111111
1062390,145272.766,11111111
1062400,130025.852,11111111
1062410,112349.609,11111111
1062420,109582.125,11111111
1062430,109401.156,11111111
1062440,108020.734,11111111
1062450,109321.977,11111111
1062460,110067.000,11111111
1062470,105621.078,11111111
1062480,108011.555,11111111
1062490,110406.047,11111111
1062500,113285.883,11111111
1062510,109974.563,11111111
1062520,109386.156,11111111
1062530,112958.172,11111111
1062540,108883.891,11111111
1062550,108993.211,11111111
1062560,111548.094,11111111
1062570,113313.445,11111111
1062580,111514.320,11111111
1062590,110076.398,11111111
1062600,110542.500,11111111
1062610,108713.219,11111111
1062620,110753.070,11111111
1062630,109599.445,11111111
1062640,111123.195,11111111
1062650,110190.281,11111111
1062660,108472.320,11111111
1062670,111721.961,11111111
1062680,106390.234,11111111
1062690,107642.367,11111111
1062700,109233.305,11111111
1062710,110107.219,11111111
1062720,109440.289,11111111
1062730,107835.680,11111111
1062740,111831.547,11111111
1062750,107932.063,11111111
1062760,109879.313,11111111
1062770,111443.180,11111111
1062780,113546.328,11111111
1062790,111607.086,11111111
1062800,111508.672,11111111
1062810,108438.828,11111111
1062820,108618.328,11111111
1062830,111150.375,11111111
1062840,112752.570,11111111
1062850,109672.680,11111111
1062860,108198.711,11111111
1062870,109462.992,11111111
1062880,107710.250,11111111
1062890,107472.000,11111111
1062900,108806.313,11111111
1062910,109035.906,11111111
1062920,108790.563,11111111
1062930,108535.836,11111111
1062940,108999.664,11111111
1062950,108113.227,11111111
1062960,105788.930,11111111
1062970,109257.984,11111111
1062980,110962.422,11111111
1062990,111400.273,11111111
1063000,110076.211,11111111
1063010,110903.984,11111111
1063020,110039.641,11111111
1063030,107931.602,11111111
1063040,110171.773,11111111
1063050,112149.195,11111111
1063060,111673.438,11111111
1063070,111356.984,11111111
1063080,112495.320,11111111
1063090,124559.828,11111111
1063100,139446.266,11111111
1063110,144591.469,11111111
1063120,146410.344,11111111
1063130,147400.906,11111111
1063140,147274.781,11111111
1063150,118414.055,11111111
1063160,115398.672,11111111
1063170,111721.516,11111111
1063180,108005.859,11111111
1063190,107933.813,11111111
1063200,110411.945,11111111
1063210,106542.359,11111111
1063220,107394.445,11111111
1063230,108342.953,11111111
1063240,109636.641,11111111
1063250,111040.922,11111111
1063260,111292.734,11111111
1063270,113700.578,11111111
1063280,108434.469,11111111
1063290,108446.773,11111111
1063300,111152.953,11111111
1063310,113446.039,11111111
1063320,111427.227,11111111
1063330,110229.227,11111111
1063340,111590.906,11111111
1063350,106311.727,11111111
1063360,108589.570,11111111
1063370,110861.172,11111111
1063380,111010.789,11111111
1063390,109086.945,11111111
1063400,111638.531,11111111
1063410,112863.727,11111111
1063420,105594.672,11111111
1063430,104060.336,11111111
1063440,105654.148,11111111
1063450,107692.391,11111111
1063460,108349.086,11111111
1063470,107247.406,11111111
1063480,108049.539,11111111
1063490,108010.336,11111111
1063500,105070.250,11111111
1063510,107779.984,11111111
1063520,110574.602,11111111
1063530,111397.789,11111111
1063540,110637.055,11111111
1063550,110121.695,11111111
1063560,108860.789,11111111
1063570,107357.383,11111111
1063580,109558.047,11111111
1063590,111785.500,11111111
1063600,109998.672,11111111
1063610,110630.234,11111111
1063620,111586.414,11111111
1063630,107479.633,11111111
1063640,105101.992,11111111
1063650,105579.352,11111111
1063660,106115.602,11111111
1063670,106335.352,11111111
1063680,111390.008,11111111
1063690,107391.148,11111111
1063700,108404.016,11111111
1063710,107891.336,11111111
1063720,107276.883,11111111
1063730,107613.531,11111111
1063740,108053.313,11111111
1063750,108133.227,11111111
1063760,105725.234,11111111
1063770,107778.188,11111111
1063780,110596.031,11111111
1063790,110349.172,11111111
1063800,109722.016,11111111
1063810,111994.094,11111111
1063820,107644.789,11111111
1063830,108540.938,11111111
1063840,109494.953,11111111
1063850,110367.734,11111111
1063860,107351.023,11111111
1063870,109609.008,11111111
1063880,108314.508,11111111
1063890,107836.852,11111111
1063900,105293.938,11111111
1063910,108096.953,11111111
1063920,108276.023,11111111
1063930,108134.563,11111111
1063940,106276.023,11111111
1063950,105958.945,11111111
1063960,108980.539,11111111
1063970,105254.875,11111111
1063980,106047.383,11111111
1063990,108496.508,11111111
1064000,108448.797,11111111
1064010,106333.141,11111111
1064020,107761.758,11111111
1064030,111200.898,11111111
1064040,107079.500,11111111
1064050,108879.203,11111111
1064060,111440.477,11111111
1064070,110842.125,11111111
1064080,109082.453,11111111
1064090,108181.852,11111111
1064100,107027.375,11111111
1064110,107921.641,11111111
1064120,109335.945,11111111
1064130,110346.555,11111111
1064140,108800.281,11111111
1064150,108523.188,11111111
1064160,109459.094,11111111
1064170,105308.367,11111111
