Timestamp(ms),Current(uA)
1402550,95202.156
1402560,127311.453
1402570,142689.703
1402580,146121.281
1402590,149375.719
1402600,148069.516
1402610,130126.391
1402620,111206.734
1402630,92824.391
1402640,92047.445
1402650,95453.516
1402660,89248.813
1402670,95912.180
1402680,93197.008
1402690,91690.328
1402700,99471.523
1402710,88026.539
1402720,94596.563
1402730,95340.039
1402740,89990.352
1402750,99804.563
1402760,93678.656
1402770,93115.055
1402780,90212.398
1402790,83923.219
1402800,84762.000
1402810,89913.188
1402820,83382.148
1402830,88826.695
1402840,88442.719
1402850,88140.656
1402860,97037.539
1402870,86611.797
1402880,92211.891
1402890,96151.625
1402900,88647.266
1402910,98492.516
1402920,93981.336
1402930,92554.664
1402940,99432.977
1402950,89434.531
1402960,96369.391
1402970,93011.266
1402980,84955.695
1402990,86279.234
1403000,87745.148
1403010,84174.914
1403020,93158.156
1403030,86220.227
1403040,91395.125
1403050,94847.023
1403060,89934.898
1403070,96300.914
1403080,92802.094
1403090,93194.906
1403100,99267.102
1403110,88962.797
1403120,98594.938
1403130,98335.313
1403140,92626.672
1403150,100316.422
1403160,93602.125
1403170,86053.836
1403180,91555.672
1403190,84480.109
1403200,85824.258
1403210,91914.109
1403220,86796.953
1403230,93753.828
1403240,90966.750
1403250,91810.742
1403260,99795.367
1403270,87763.828
1403280,93073.063
1403290,94707.375
1403300,90016.945
1403310,98524.664
1403320,93375.039
1403330,93049.914
1403340,100844.195
1403350,90137.063
1403360,87562.047
1403370,89894.898
1403380,83447.516
1403390,86775.102
1403400,88289.391
1403410,85991.359
1403420,96213.023
1403430,86382.281
1403440,91497.297
1403450,94897.719
1403460,88543.680
1403470,95941.383
1403480,92380.570
1403490,91991.148
1403500,98927.383
1403510,88877.844
1403520,96596.211
1403530,99743.219
1403540,91555.039
1403550,88515.797
1403560,88247.258
1403570,85008.828
1403580,89024.930
1403590,83610.234
1403600,87210.164
1403610,92390.594
1403620,87149.977
1403630,93921.227
1403640,91590.164
1403650,89992.859
1403660,97734.500
1403670,87714.797
1403680,94377.789
1403690,95508.539
1403700,90149.180
1403710,99680.523
1403720,93729.805
1403730,93296.523
1403740,90225.633
1403750,84176.688
1403760,84917.391
1403770,90085.758
1403780,83627.875
1403790,92892.938
1403800,90717.148
1403810,89413.500
1403820,96664.078
1403830,88422.008
1403840,92966.297
1403850,96993.602
1403860,90721.797
1403870,98626.578
1403880,93463.516
1403890,94976.281
1403900,100544.766
1403910,89734.859
1403920,99439.367
1403930,93809.820
1403940,84827.273
1403950,89133.617
1403960,88626.414
1403970,84496.422
1403980,92490.797
1403990,86176.188
1404000,91069.898
1404010,94909.852
1404020,90940.563
1404030,97395.594
1404040,93820.844
1404050,92042.961
1404060,99590.641
1404070,90061.828
1404080,96464.133
1404090,97615.680
1404100,92473.250
1404110,101914.398
1404120,93814.164
1404130,87094.586
1404140,89507.320
1404150,84914.352
1404160,87026.063
1404170,94213.625
1404180,86819.180
1404190,94630.133
1404200,92144.875
1404210,90604.008
1404220,100573.289
1404230,89206.258
1404240,94647.484
1404250,96243.445
1404260,91711.047
1404270,100059.156
1404280,95225.984
1404290,95139.742
1404300,102950.500
1404310,91516.242
1404320,88530.242
1404330,91457.375
1404340,85173.930
1404350,88324.148
1404360,89936.047
1404370,87634.031
1404380,97803.766
1404390,88229.813
1404400,93039.898
1404410,95943.734
1404420,90260.805
1404430,97593.102
1404440,94259.148
1404450,93786.063
1404460,100511.211
1404470,90583.266
1404480,97878.664
1404490,101006.266
1404500,127914.039
1404510,140595.234
1404520,147659.063
1404530,147038.438
1404540,149561.688
1404550,138676.156
1404560,116181.313
1404570,103184.336
1404580,89607.602
1404590,98532.313
1404600,93356.898
1404610,91098.203
1404620,98845.742
1404630,90613.531
1404640,95386.531
1404650,96706.398
1404660,93312.281
1404670,101168.844
1404680,95627.070
1404690,97370.516
1404700,102913.305
1404710,95869.250
1404720,91917.711
1404730,92567.086
1404740,85643.109
1404750,90910.391
1404760,90751.703
1404770,86504.023
1404780,96046.320
1404790,89263.164
1404800,93373.328
1404810,96120.594
1404820,89587.969
1404830,97202.297
1404840,94102.133
1404850,92968.953
1404860,100207.320
1404870,90398.289
1404880,96960.531
1404890,98125.250
1404900,97610.180
1404910,91448.742
1404920,90264.102
1404930,85893.375
1404940,89411.055
1404950,85069.734
1404960,87071.063
1404970,94889.258
1404980,88130.195
1404990,95542.633
1405000,93033.523
1405010,90089.328
1405020,99719.531
1405030,87684.414
1405040,93814.164
1405050,95095.453
1405060,90108.188
1405070,98880.352
1405080,93563.422
1405090,100076.664
1405100,92266.000
1405110,84774.328
1405120,84918.391
1405130,89366.625
1405140,83267.891
1405150,86710.242
1405160,88615.180
1405170,87972.656
1405180,97073.250
1405190,86743.336
1405200,91800.883
1405210,95808.781
1405220,89910.875
1405230,98199.078
1405240,94402.250
1405250,93626.422
1405260,100778.680
1405270,90720.586
1405280,105989.156
1405290,96908.398
1405300,87066.984
1405310,88048.094
1405320,89345.586
1405330,87343.281
1405340,90472.133
1405350,85154.313
1405360,94032.203
1405370,96466.867
1405380,89649.461
1405390,100062.195
1405400,94391.727
1405410,92171.398
1405420,99250.672
1405430,91659.711
1405440,97336.703
1405450,97925.523
1405460,94469.031
1405470,105610.750
1405480,97086.938
1405490,89986.398
1405500,90441.148
1405510,85459.070
1405520,88896.109
1405530,92931.078
1405540,85813.633
1405550,96932.969
1405560,92889.586
1405570,91098.742
1405580,99640.602
1405590,88911.109
1405600,93750.883
1405610,95981.891
1405620,90767.625
1405630,99780.586
1405640,95069.844
1405650,94186.578
1405660,101369.625
1405670,95655.430
1405680,89807.000
1405690,91919.641
1405700,85364.531
1405710,87867.156
1405720,89727.016
1405730,86268.922
1405740,96280.477
1405750,87618.469
1405760,93076.086
1405770,96660.414
1405780,89615.867
1405790,97402.570
1405800,93654.109
1405810,92344.938
1405820,100312.156
1405830,90527.117
1405840,97055.703
1405850,98302.750
1405860,98178.578
1405870,91584.148
1405880,90289.023
1405890,85930.500
1405900,89451.789
1405910,85052.734
1405920,87112.727
1405930,94917.195
1405940,88365.195
1405950,95314.336
1405960,92912.063
1405970,91238.719
1405980,101029.086
1405990,89282.078
1406000,94807.328
1406010,96672.320
1406020,91665.281
1406030,100686.133
1406040,95405.234
1406050,101461.180
1406060,94071.570
1406070,86865.477
1406080,87067.430
1406090,90944.500
1406100,86857.727
1406110,89054.031
1406120,90664.078
1406130,91901.805
1406140,99819.086
1406150,89244.406
1406160,96788.430
1406170,98207.344
1406180,90966.492
1406190,99387.219
1406200,95903.414
1406210,93367.438
1406220,99954.898
1406230,91338.594
1406240,105368.469
1406250,95826.563
1406260,86994.836
1406270,87024.242
1406280,88073.211
1406290,85939.414
1406300,89227.047
1406310,83779.484
1406320,92272.281
1406330,94663.711
1406340,87920.281
1406350,94401.859
1406360,91673.055
1406370,90397.938
1406380,97203.555
1406390,88340.711
1406400,94813.297
1406410,97012.531
1406420,91828.680
1406430,104814.430
1406440,104815.148
1406450,131588.281
1406460,142990.656
1406470,146998.719
1406480,148248.828
1406490,150383.031
1406500,125645.570
1406510,104404.250
1406520,95856.156
1406530,89913.086
1406540,98380.625
1406550,88594.992
1406560,93585.789
1406570,97196.477
1406580,90369.547
1406590,98072.453
1406600,94107.258
1406610,93316.797
1406620,101062.805
1406630,91049.844
1406640,97877.234
1406650,100918.164
1406660,93253.695
1406670,90340.547
1406680,90213.422
1406690,86034.977
1406700,89832.742
1406710,85463.594
1406720,89135.297
1406730,95436.742
1406740,89061.703
1406750,95865.086
1406760,93286.320
1406770,91552.930
1406780,99016.336
1406790,89504.680
1406800,95291.070
1406810,96908.320
1406820,92166.852
1406830,101224.758
1406840,95821.992
1406850,95366.898
1406860,95489.727
1406870,87495.000
1406880,87351.680
1406890,91403.828
1406900,87017.102
1406910,91585.102
1406920,91501.219
1406930,92684.539
1406940,100488.516
1406950,89371.516
1406960,97172.883
1406970,98918.195
1406980,90998.977
1406990,99752.125
1407000,95980.633
1407010,94707.500
1407020,101854.945
1407030,93281.281
1407040,99257.375
1407050,95008.531
1407060,87911.336
1407070,88651.859
1407080,89989.188
1407090,87852.938
1407100,93865.867
1407110,86681.320
1407120,91927.664
1407130,95678.547
1407140,89535.305
1407150,96602.578
1407160,93731.156
1407170,92363.570
1407180,99666.977
1407190,90364.969
1407200,96186.695
1407210,97786.570
1407220,92272.758
1407230,102277.406
1407240,93831.789
1407250,87132.445
1407260,89769.586
1407270,85282.164
1407280,86841.828
1407290,94164.477
1407300,86903.102
1407310,94593.078
1407320,92430.031
1407330,91092.977
1407340,100351.469
1407350,89437.445
1407360,94862.219
1407370,97073.164
1407380,91546.383
1407390,100499.484
1407400,94801.961
1407410,93447.711
1407420,100984.875
1407430,89858.727
1407440,86743.672
1407450,89925.273
1407460,83658.164
1407470,86274.836
1407480,88164.242
1407490,85826.406
1407500,95708.367
1407510,86579.672
1407520,91383.664
1407530,94994.930
1407540,88115.102
1407550,95861.727
1407560,92459.656
1407570,91218.203
1407580,98902.828
1407590,89214.250
1407600,95807.039
1407610,99845.203
1407620,92845.336
1407630,92668.773
1407640,90956.367
1407650,86085.836
1407660,93292.750
1407670,86655.641
1407680,89419.375
1407690,95887.695
1407700,90633.805
1407710,96748.688
1407720,93926.539
1407730,94172.203
1407740,100392.695
1407750,89766.000
1407760,99277.484
1407770,98613.836
1407780,92646.070
1407790,100958.406
1407800,97051.930
1407810,95808.617
1407820,95559.688
1407830,87465.523
1407840,87269.852
1407850,91246.477
1407860,86878.859
1407870,89348.133
1407880,89982.102
1407890,87158.781
1407900,92971.797
1407910,86615.094
1407920,89418.734
1407930,97851.516
1407940,101481.859
1407950,120438.859
1407960,111267.961
1407970,93751.258
1407980,92597.336
1407990,86532.625
1408000,88856.039
1408010,95673.477
1408020,88855.391
1408030,95975.219
1408040,93547.789
1408050,91782.375
1408060,99608.867
1408070,89717.008
1408080,95839.234
1408090,97330.688
1408100,92217.750
1408110,101184.633
1408120,95731.734
1408130,94979.031
1408140,91845.586
1408150,86316.141
1408160,86653.023
1408170,91668.250
1408180,85415.313
1408190,90755.430
1408200,90507.586
1408210,89754.516
1408220,99061.906
1408230,88857.984
1408240,93792.281
1408250,97745.125
1408260,90454.859
1408270,98958.680
1408280,94790.625
1408290,94055.289
1408300,101611.211
1408310,91359.680
1408320,98368.070
1408330,94619.453
1408340,86407.594
1408350,88262.930
1408360,90197.117
1408370,85981.547
1408380,93206.859
1408390,86580.859
1408400,94381.758
1408410,96875.742
1408420,90103.828
1408430,100742.305
1408440,95395.000
1408450,92931.969
1408460,100054.391
1408470,92497.172
1408480,97805.148
1408490,98686.531
1408500,94968.867
1408510,102383.328
1408520,93755.070
1408530,89014.172
1408540,90139.617
1408550,85489.656
1408560,88978.242
1408570,94706.734
1408580,86754.477
1408590,97903.773
1408600,92913.594
1408610,90208.797
1408620,97510.852
1408630,89354.375
1408640,93683.031
1408650,95298.578
1408660,89660.547
1408670,98549.500
1408680,93592.180
1408690,92726.922
1408700,100379.055
1408710,89576.344
1408720,86628.422
1408730,89891.594
1408740,83527.063
1408750,86141.602
1408760,88072.367
1408770,85929.758
1408780,95576.664
1408790,86565.148
1408800,91818.359
1408810,96412.984
1408820,88654.688
1408830,96184.266
1408840,92976.398
1408850,91321.953
1408860,99095.570
1408870,89225.922
1408880,95554.594
1408890,98804.938
1408900,90685.906
1408910,87867.688
1408920,88069.367
1408930,83852.984
1408940,87905.367
1408950,83504.500
1408960,87071.805
1408970,93705.172
1408980,86598.086
1408990,93860.164
1409000,91673.563
1409010,89627.961
1409020,97884.023
1409030,88964.328
1409040,94371.547
1409050,95546.086
1409060,90207.945
1409070,99137.969
1409080,93977.938
1409090,93302.227
1409100,90285.555
1409110,84597.219
1409120,85192.977
1409130,90118.320
1409140,83709.484
1409150,89264.117
1409160,89830.898
1409170,90551.234
1409180,98241.367
1409190,87516.805
1409200,95177.031
1409210,97508.570
1409220,89262.211
1409230,97990.773
1409240,95435.258
1409250,94375.008
1409260,100768.836
1409270,91983.641
1409280,97174.914
1409290,93256.023
1409300,86611.141
1409310,87254.539
1409320,88711.836
1409330,86390.781
1409340,92088.258
1409350,85250.680
1409360,93279.852
1409370,95357.867
1409380,88255.594
1409390,98684.547
1409400,93708.672
1409410,91015.945
1409420,97796.867
1409430,88647.219
1409440,94757.742
1409450,96154.016
1409460,90757.664
1409470,101011.859
1409480,92298.477
1409490,85418.141
1409500,88096.172
1409510,83780.938
1409520,84986.938
1409530,92443.336
1409540,85028.227
1409550,92459.961
1409560,90451.789
1409570,89272.336
1409580,98312.445
1409590,87459.063
1409600,92967.805
1409610,95167.930
1409620,89361.320
1409630,98578.570
1409640,93898.273
1409650,92718.070
1409660,100726.352
1409670,89672.672
1409680,86930.945
1409690,90790.563
1409700,83801.516
1409710,86829.344
1409720,88438.531
1409730,86106.078
1409740,95573.000
1409750,86756.305
1409760,91492.516
1409770,95149.508
1409780,88422.813
1409790,95983.125
1409800,92913.469
1409810,91431.438
1409820,98854.258
1409830,89304.188
1409840,95584.375
1409850,98776.773
1409860,126237.117
1409870,137811.641
1409880,144490.109
1409890,145818.688
1409900,147318.813
1409910,134030.109
1409920,107905.008
1409930,99109.875
1409940,89810.906
1409950,95262.648
1409960,93390.672
1409970,93346.000
1409980,100793.695
1409990,89795.047
1410000,97282.211
1410010,97551.938
1410020,91570.195
1410030,100052.641
1410040,96782.398
1410050,94991.883
1410060,102247.391
1410070,98020.836
1410080,90812.305
1410090,92067.188
1410100,86960.594
1410110,88528.250
1410120,89523.156
1410130,87465.078
1410140,96765.469
1410150,87989.438
1410160,95449.992
1410170,97396.117
1410180,90131.703
1410190,97015.219
1410200,93988.492
1410210,92943.430
1410220,100030.703
1410230,90767.281
1410240,97057.648
1410250,98554.438
1410260,97329.555
1410270,91516.125
1410280,90137.711
1410290,85760.719
1410300,89450.313
1410310,85401.523
1410320,86430.945
1410330,94442.133
1410340,88427.648
1410350,95151.234
1410360,93095.117
1410370,91440.609
1410380,100578.555
1410390,89337.766
1410400,95560.398
1410410,97424.586
1410420,91556.063
1410430,101091.633
1410440,96151.281
1410450,100557.375
1410460,93873.344
1410470,86949.375
1410480,86691.164
1410490,91205.156
1410500,85217.453
1410510,88360.531
1410520,89920.063
1410530,89374.211
1410540,98314.594
1410550,88982.711
1410560,93641.305
1410570,97320.336
1410580,90407.672
1410590,98718.352
1410600,94796.414
1410610,93541.250
1410620,100992.141
1410630,91384.133
1410640,104881.383
1410650,96908.742
1410660,87210.281
1410670,88253.727
1410680,89951.406
1410690,85970.508
1410700,93409.078
1410710,86925.078
1410720,91337.305
1410730,96917.945
1410740,91337.250
1410750,97345.875
1410760,94860.961
1410770,94584.055
1410780,100281.563
1410790,90832.336
1410800,100031.102
1410810,99275.008
1410820,92959.570
1410830,101162.180
1410840,98984.492
1410850,89298.953
1410860,93294.148
1410870,86971.945
1410880,87294.250
1410890,91692.508
1410900,87100.625
1410910,94100.031
1410920,92214.195
1410930,91508.211
1410940,98855.797
1410950,87734.484
1410960,92171.148
1410970,94442.609
1410980,89113.680
1410990,97361.609
1411000,93416.492
1411010,92483.742
1411020,99967.023
1411030,93033.773
1411040,87830.570
1411050,89669.938
1411060,83462.398
1411070,86331.953
1411080,88543.641
1411090,84364.195
1411100,94834.211
1411110,86408.234
1411120,91608.305
1411130,96374.070
1411140,89722.305
1411150,96991.734
1411160,94277.203
1411170,93177.930
1411180,100415.688
1411190,90908.148
1411200,97377.656
1411210,99121.188
1411220,97516.109
1411230,91708.570
1411240,90242.531
1411250,85965.258
1411260,89573.953
1411270,85724.555
1411280,87159.484
1411290,94498.070
1411300,88394.000
1411310,95078.789
1411320,92766.359
1411330,91235.602
1411340,100532.117
1411350,89587.859
1411360,95569.336
1411370,97276.461
1411380,91449.969
1411390,100539.664
1411400,95555.461
1411410,100100.398
1411420,93734.602
1411430,86929.742
1411440,86712.414
1411450,91508.891
1411460,85407.906
1411470,91183.016
1411480,91552.789
1411490,89997.031
1411500,97988.109
1411510,90632.633
1411520,93755.086
1411530,97493.102
1411540,91954.781
1411550,99394.367
1411560,95310.648
1411570,96334.047
1411580,102361.086
1411590,91810.070
1411600,105023.359
1411610,98415.680
1411620,87921.094
1411630,90802.852
1411640,90738.109
1411650,86130.945
1411660,93634.297
1411670,87076.508
1411680,91894.008
1411690,96896.234
1411700,91452.070
1411710,97242.859
1411720,94006.461
1411730,91661.969
1411740,99125.836
1411750,90280.031
1411760,96124.586
1411770,97886.734
1411780,92145.039
1411790,105157.492
1411800,103570.297
1411810,131990.297
1411820,144387.406
1411830,146528.078
1411840,148319.781
1411850,148724.328
1411860,119432.055
1411870,100682.500
1411880,95081.789
1411890,89329.469
1411900,98129.883
1411910,88546.086
1411920,92611.195
1411930,96520.586
1411940,90019.234
1411950,97315.008
1411960,94195.586
1411970,93379.094
1411980,100476.297
1411990,90949.039
1412000,97386.852
1412010,101162.516
1412020,92575.180
1412030,89784.672
1412040,89737.289
1412050,85737.813
1412060,89724.281
1412070,85754.461
1412080,88935.734
1412090,94888.250
1412100,88800.914
1412110,95432.445
1412120,91912.547
1412130,90151.203
1412140,98318.430
1412150,87810.695
1412160,94126.750
1412170,96067.250
1412180,90087.773
1412190,99334.414
1412200,94208.445
1412210,92886.430
1412220,90143.078
1412230,84612.680
1412240,87190.789
1412250,90778.375
1412260,83996.109
1412270,92154.203
1412280,91010.383
1412290,88910.703
1412300,96671.367
1412310,89016.906
1412320,93636.352
1412330,99112.086
1412340,92386.523
1412350,100053.023
1412360,95503.820
1412370,96675.195
1412380,102380.211
1412390,92091.680
1412400,100944.695
1412410,95498.805
1412420,86889.977
1412430,90977.508
1412440,91018.492
1412450,86420.453
1412460,95695.586
1412470,87872.000
1412480,92393.344
1412490,97093.305
1412500,89497.141
1412510,96510.219
1412520,94184.383
1412530,91835.133
1412540,99443.031
1412550,90609.727
1412560,96370.523
1412570,98051.500
1412580,92598.391
1412590,100834.688
1412600,93529.477
1412610,87066.625
1412620,89352.664
1412630,85754.203
1412640,87142.977
1412650,95378.992
1412660,86840.242
1412670,94648.977
1412680,93582.766
1412690,90802.359
1412700,100355.445
1412710,89655.703
1412720,94005.266
1412730,96692.125
1412740,91540.516
1412750,100119.406
1412760,95287.445
1412770,94506.516
1412780,102086.133
1412790,91154.406
1412800,88222.734
1412810,91329.391
1412820,85169.406
1412830,88254.992
1412840,90646.516
1412850,87878.961
1412860,97388.617
1412870,88527.156
1412880,92812.414
1412890,96302.234
1412900,89926.680
1412910,97211.352
1412920,93848.586
1412930,93074.945
1412940,100170.391
1412950,90905.203
1412960,97242.609
1412970,100996.281
1412980,92509.531
1412990,89846.180
1413000,90022.805
1413010,87709.445
1413020,90620.945
1413030,86274.336
1413040,91540.648
1413050,96506.938
1413060,89173.195
1413070,99397.648
1413080,95200.320
1413090,92218.039
1413100,99590.891
1413110,91214.070
1413120,96232.617
1413130,98123.977
1413140,94261.695
1413150,102039.672
1413160,96409.828
1413170,97532.133
1413180,92990.648
1413190,86807.867
1413200,89151.578
1413210,92758.117
1413220,85679.227
1413230,93781.555
1413240,92500.250
1413250,90469.664
1413260,98771.492
1413270,89236.773
1413280,93611.664
1413290,99058.453
1413300,90274.219
1413310,99126.398
1413320,94420.117
1413330,92318.203
1413340,99809.914
1413350,90202.656
1413360,95704.078
1413370,92616.680
1413380,84622.703
1413390,86268.672
1413400,88173.797
1413410,84334.039
1413420,91183.305
1413430,85125.195
1413440,90290.766
1413450,95629.656
1413460,87618.508
1413470,95146.789
1413480,93189.344
1413490,90362.516
1413500,98206.219
1413510,89257.891
1413520,95834.266
1413530,97721.047
1413540,92390.719
1413550,101016.680
1413560,93385.008
1413570,87032.938
1413580,89572.773
1413590,85706.258
1413600,86982.070
1413610,94970.516
1413620,86663.063
1413630,94424.641
1413640,93456.375
1413650,90875.086
1413660,99880.570
1413670,89648.867
1413680,94390.195
1413690,96701.500
1413700,91370.805
1413710,99636.391
1413720,95205.531
1413730,94539.789
1413740,102672.398
1413750,134557.844
1413760,143260.297
1413770,148560.234
1413780,147964.672
1413790,149404.625
1413800,123289.898
1413810,105064.305
1413820,97349.906
1413830,88502.758
1413840,94980.242
1413850,97487.609
1413860,89925.953
1413870,99994.891
1413880,95617.539
1413890,92423.336
1413900,99551.375
1413910,91884.242
1413920,96834.922
1413930,98512.516
1413940,94569.906
1413950,106108.367
1413960,97351.188
1413970,89928.703
1413980,90457.938
1413990,86007.477
1414000,88986.477
1414010,93003.797
1414020,85987.930
1414030,93389.344
1414040,92493.273
1414050,90740.758
1414060,99248.438
1414070,89457.906
1414080,94064.063
1414090,96691.383
1414100,90642.250
1414110,99297.516
1414120,94903.758
1414130,93800.586
1414140,101608.953
1414150,95090.438
1414160,89628.508
1414170,91782.508
1414180,85488.414
1414190,87868.188
1414200,90257.617
1414210,86038.211
1414220,96035.688
1414230,87967.195
1414240,92642.016
1414250,97373.883
1414260,89729.742
1414270,97185.031
1414280,93805.664
1414290,92738.664
1414300,100274.266
1414310,90715.688
1414320,96633.195
1414330,98628.555
1414340,97378.656
1414350,91120.844
1414360,90044.344
1414370,85644.195
1414380,89006.109
1414390,85440.781
1414400,86750.680
1414410,95069.781
1414420,88081.406
1414430,94989.344
1414440,93704.602
1414450,91077.555
1414460,100359.547
1414470,89531.570
1414480,94789.813
1414490,96655.406
1414500,91430.469
1414510,99982.875
1414520,94479.703
1414530,99130.914
1414540,95206.508
1414550,86608.922
1414560,85567.477
1414570,89515.758
1414580,84804.508
1414590,87067.430
1414600,89927.391
1414610,90024.461
1414620,97662.773
1414630,87521.898
1414640,94789.953
1414650,96653.539
1414660,88974.359
1414670,97377.539
1414680,94626.945
1414690,92656.344
1414700,99615.273
1414710,91857.781
1414720,104603.969
1414730,96144.586
1414740,87002.586
1414750,86891.297
1414760,87830.102
1414770,86110.148
1414780,89035.805
1414790,84290.883
1414800,89382.617
1414810,94161.977
1414820,87385.867
1414830,94042.359
1414840,92306.305
1414850,89977.195
1414860,96597.133
1414870,88271.313
1414880,94266.875
1414890,96147.883
1414900,90031.953
1414910,103075.648
1414920,94583.297
1414930,86121.484
1414940,88874.820
1414950,84917.531
1414960,85072.172
1414970,90434.578
1414980,83654.570
1414990,91448.555
1415000,90973.063
1415010,88760.195
1415020,97569.836
1415030,87754.938
1415040,92514.172
1415050,95312.344
1415060,89199.992
1415070,97807.719
1415080,93724.789
1415090,92337.500
1415100,99869.031
1415110,93119.063
1415120,87615.477
1415130,89634.164
1415140,83354.906
1415150,85812.852
1415160,89399.008
1415170,85029.742
1415180,94465.250
1415190,86368.211
1415200,90941.547
1415210,95621.719
1415220,87902.758
1415230,95198.781
1415240,92143.711
1415250,90963.289
1415260,98320.273
1415270,89101.031
1415280,94932.000
1415290,96677.633
1415300,95544.313
1415310,92108.703
1415320,89507.039
1415330,84777.586
1415340,91134.523
1415350,85328.289
1415360,85709.336
1415370,94043.531
1415380,89196.414
1415390,94928.750
1415400,93019.102
1415410,91953.313
1415420,99875.508
1415430,88097.352
1415440,96610.625
1415450,96496.234
1415460,90198.555
1415470,98712.313
1415480,95553.508
1415490,99090.422
1415500,94915.211
1415510,86283.844
1415520,85406.031
1415530,89443.063
1415540,84876.438
1415550,86971.664
1415560,89523.953
1415570,87279.820
1415580,96390.469
1415590,87223.336
1415600,92184.422
1415610,96137.508
1415620,88625.172
1415630,96226.289
1415640,93119.438
1415650,91867.563
1415660,98905.008
1415670,89462.047
1415680,103032.117
1415690,110882.906
1415700,136069.313
1415710,141175.484
1415720,146373.031
1415730,145294.719
1415740,148545.656
1415750,119173.391
1415760,97850.453
1415770,97822.797
1415780,86617.648
1415790,92906.086
1415800,91771.344
1415810,89370.625
1415820,99084.281
1415830,89509.938
1415840,94297.492
1415850,97074.250
1415860,91107.211
1415870,100027.914
1415880,95832.070
1415890,94467.078
1415900,102524.141
1415910,91641.672
1415920,88307.891
1415930,91415.078
1415940,85308.203
1415950,88076.523
1415960,90187.422
1415970,87581.500
1415980,96944.695
1415990,88389.844
1416000,92582.531
1416010,96774.422
1416020,89034.297
1416030,96915.016
1416040,94056.516
1416050,92778.539
1416060,100271.781
1416070,91337.445
1416080,100338.055
1416090,101879.094
1416100,93198.242
1416110,92477.133
1416120,90986.875
1416130,86146.859
1416140,93043.484
1416150,87262.250
1416160,89209.492
1416170,96607.281
1416180,90359.586
1416190,96416.961
1416200,94793.047
1416210,93578.078
1416220,100873.766
1416230,90053.273
1416240,99416.531
1416250,99208.922
1416260,92439.930
1416270,102109.414
1416280,96660.148
1416290,94814.852
1416300,94924.164
1416310,87879.867
1416320,87168.727
1416330,91357.188
1416340,85035.227
1416350,90231.930
1416360,91847.492
1416370,89866.094
1416380,98751.773
1416390,89515.203
1416400,93595.430
1416410,98215.602
1416420,90032.500
1416430,98580.492
1416440,95092.398
1416450,93903.500
1416460,101102.641
1416470,91708.313
1416480,98034.711
1416490,94150.063
1416500,86318.805
1416510,88005.117
1416520,89867.008
1416530,85726.000
1416540,92692.984
1416550,86806.336
1416560,91714.570
1416570,96646.656
1416580,89554.391
1416590,96416.547
1416600,94403.266
1416610,91980.492
1416620,99027.383
1416630,90630.117
1416640,96773.367
1416650,98860.789
1416660,92346.633
1416670,101159.758
1416680,93443.672
1416690,86907.031
1416700,89464.570
1416710,85867.359
1416720,86880.492
1416730,94864.922
1416740,86610.805
1416750,94022.547
1416760,93323.484
1416770,90742.289
1416780,99546.172
1416790,89973.977
1416800,94482.828
1416810,96788.070
1416820,89915.250
1416830,98248.719
1416840,93879.414
1416850,95176.445
1416860,101384.430
1416870,90095.391
1416880,88664.750
1416890,90603.750
1416900,83901.039
1416910,89384.398
1416920,89889.125
1416930,86209.906
1416940,95271.055
1416950,88311.602
1416960,91871.734
1416970,96234.367
1416980,90055.391
1416990,96307.852
1417000,92978.797
1417010,94256.297
1417020,100927.953
1417030,91708.563
1417040,100731.117
1417050,102339.156
1417060,92864.484
1417070,92504.297
1417080,91104.195
1417090,86100.508
1417100,89560.781
1417110,86040.336
1417120,88873.234
1417130,96319.398
1417140,88323.430
1417150,95039.867
1417160,94124.945
1417170,90934.273
1417180,99836.563
1417190,89678.297
1417200,95338.047
1417210,96682.391
1417220,91474.422
1417230,100256.648
1417240,95675.336
1417250,94916.297
1417260,91517.328
1417270,86421.000
1417280,86671.109
1417290,91359.547
1417300,85230.664
1417310,90676.688
1417320,92349.406
1417330,89787.266
1417340,98922.789
1417350,89464.570
1417360,93679.484
1417370,98748.641
1417380,90380.211
1417390,98770.195
1417400,95302.953
1417410,93117.641
1417420,101091.602
1417430,91775.594
1417440,97499.664
1417450,93857.117
1417460,86289.578
1417470,87861.664
1417480,89632.563
1417490,85628.586
1417500,92667.898
1417510,86815.742
1417520,91760.242
1417530,96603.938
1417540,89253.328
1417550,96134.758
1417560,94686.781
1417570,91938.891
1417580,99239.922
1417590,90682.203
1417600,96515.000
1417610,97799.648
1417620,94371.813
1417630,110105.797
1417640,134760.234
1417650,143478.500
1417660,146688.594
1417670,148840.531
1417680,150201.969
1417690,123929.758
1417700,104059.188
1417710,97985.156
1417720,94973.641
1417730,90684.039
1417740,98279.016
1417750,90689.484
1417760,93819.305
1417770,97963.727
1417780,91984.133
1417790,99164.430
1417800,95584.469
1417810,95589.547
1417820,101876.922
1417830,91898.547
1417840,104802.055
1417850,98175.547
1417860,87788.258
1417870,88077.445
1417880,89799.211
1417890,86006.672
1417900,89638.133
1417910,85965.125
1417920,91058.906
1417930,97277.258
1417940,88888.844
1417950,96029.820
1417960,94948.969
1417970,91693.445
1417980,98714.688
1417990,90202.602
1418000,95731.453
1418010,96806.828
1418020,90575.180
1418030,103455.563
1418040,94654.328
1418050,86175.117
1418060,87632.102
1418070,84084.516
